Record Number,mbfc__Custom_Title__c,ADPDX_Archdiocesan_Assignment__c,Duty_Load__c,mbfc__Start_Date__c,mbfc__Completion_Date__c,Account_Ext_Id,mbfc__Person__r,mbfc__Context__r,mbfc__Use_Custom_Title__c,Archdpdx_Migration_Id__c,Archdpdx_Job_Id__c
2502,Evangelization Strategist,,,2021-09-01,,Organization_1,{'Adpdx_Migration_Id__c': '2760'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2502,49
2501,Evangelization Strategist,,,2021-09-01,,Organization_1,{'Adpdx_Migration_Id__c': '2759'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2501,49
2499,Pastor,True,,2010-07-01,2014-06-30,Church_46,{'Adpdx_Migration_Id__c': '789'},{'Adpdx_Migration_Id__c': 'Church_46'},True,2499,49
2498,Parochial Vicar,True,,2008-07-01,2010-06-30,Church_46,{'Adpdx_Migration_Id__c': '789'},{'Adpdx_Migration_Id__c': 'Church_46'},True,2498,49
2496,Parochial Vicar,True,,2021-09-15,,Church_32,{'Adpdx_Migration_Id__c': '2757'},{'Adpdx_Migration_Id__c': 'Church_32'},True,2496,49
2495,Provincial Superior,,,2021-08-01,,Religious_8,{'Adpdx_Migration_Id__c': '789'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,2495,49
2492,Administrator,True,,2021-08-01,2021-11-01,Church_92,{'Adpdx_Migration_Id__c': '463'},{'Adpdx_Migration_Id__c': 'Church_92'},True,2492,49
2490,Provincial Vicar,,,2021-07-28,,Religious_8,{'Adpdx_Migration_Id__c': '1328'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,2490,49
2488,Provincial Counselor,,,2021-07-28,,Religious_8,{'Adpdx_Migration_Id__c': '692'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,2488,49
2480,"Presbyteral Council, Retired Priests",True,,2018-10-01,2021-09-30,Organization_21,{'Adpdx_Migration_Id__c': '709'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,2480,49
2479,"Continuing Education for Clergy Board, Cohort III",True,,2020-10-01,2023-09-30,Organization_21,{'Adpdx_Migration_Id__c': '739'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,2479,49
2477,Pastor,True,,2021-08-15,,Church_23,{'Adpdx_Migration_Id__c': '744'},{'Adpdx_Migration_Id__c': 'Church_23'},True,2477,49
2476,Parish Support Accountant,,,2021-08-02,,Organization_1,{'Adpdx_Migration_Id__c': '2344'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2476,49
2475,Pastoral Year,True,,2021-09-01,2022-07-30,Church_61,{'Adpdx_Migration_Id__c': '541'},{'Adpdx_Migration_Id__c': 'Church_61'},True,2475,49
2474,Pastoral Year,True,,2021-09-01,2022-07-31,Church_101,{'Adpdx_Migration_Id__c': '2734'},{'Adpdx_Migration_Id__c': 'Church_101'},True,2474,49
2473,Pastoral Year,True,,2021-09-01,2022-05-01,Church_5,{'Adpdx_Migration_Id__c': '547'},{'Adpdx_Migration_Id__c': 'Church_5'},True,2473,49
2472,HR & Benefits Specialist,,,2021-07-28,2021-09-21,Organization_1,{'Adpdx_Migration_Id__c': '2754'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2472,49
2470,Legal Administrator,,,2021-08-01,,Organization_1,{'Adpdx_Migration_Id__c': '1536'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2470,49
2469,Deacon,True,,2021-08-29,2022-04-23,Church_79,{'Adpdx_Migration_Id__c': '2750'},{'Adpdx_Migration_Id__c': 'Church_79'},True,2469,49
2468,Director of Religious Education,,,2021-07-01,2022-06-30,Church_1,{'Adpdx_Migration_Id__c': '2747'},{'Adpdx_Migration_Id__c': 'Church_1'},True,2468,49
2467,Pastoral Year,True,,2021-08-01,2022-07-30,Church_104,{'Adpdx_Migration_Id__c': '2731'},{'Adpdx_Migration_Id__c': 'Church_104'},True,2467,49
2465,Administrator,True,,2021-08-01,,Church_132,{'Adpdx_Migration_Id__c': '739'},{'Adpdx_Migration_Id__c': 'Church_132'},True,2465,49
2464,Vicar Forane,True,,2021-07-02,,Deanery_9,{'Adpdx_Migration_Id__c': '885'},{'Adpdx_Migration_Id__c': 'Deanery_9'},True,2464,49
2463,Vicar Forane,True,,2020-10-01,2022-06-30,Deanery_5,{'Adpdx_Migration_Id__c': '839'},{'Adpdx_Migration_Id__c': 'Deanery_5'},True,2463,49
2462,Administrator,True,,2021-07-01,2023-09-19,Church_18,{'Adpdx_Migration_Id__c': '729'},{'Adpdx_Migration_Id__c': 'Church_18'},True,2462,49
2461,Administrator,True,,2021-07-01,2023-09-19,Church_146,{'Adpdx_Migration_Id__c': '729'},{'Adpdx_Migration_Id__c': 'Church_146'},True,2461,49
2460,Visitor,,,2021-07-19,2021-10-31,Church_80,{'Adpdx_Migration_Id__c': '2745'},{'Adpdx_Migration_Id__c': 'Church_80'},True,2460,49
2459,Sabbatical,,,2022-01-03,2022-07-01,Religious_1,{'Adpdx_Migration_Id__c': '585'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,2459,49
2458,Parochial Vicar,,,2021-06-21,,Church_83,{'Adpdx_Migration_Id__c': '2098'},{'Adpdx_Migration_Id__c': 'Church_83'},True,2458,49
2457,Parochial Vicar,True,,2021-07-01,2021-09-30,Church_32,{'Adpdx_Migration_Id__c': '1580'},{'Adpdx_Migration_Id__c': 'Church_32'},True,2457,49
2456,Parochial Vicar,True,,2021-07-01,2022-06-30,Church_9,{'Adpdx_Migration_Id__c': '528'},{'Adpdx_Migration_Id__c': 'Church_9'},True,2456,49
2455,Parochial Vicar,True,,2021-07-01,2022-04-06,Church_134,{'Adpdx_Migration_Id__c': '564'},{'Adpdx_Migration_Id__c': 'Church_134'},True,2455,49
2454,Parochial Vicar,True,,2021-07-01,2022-04-06,Church_41,{'Adpdx_Migration_Id__c': '564'},{'Adpdx_Migration_Id__c': 'Church_41'},True,2454,49
2453,Parochial Vicar,True,,2021-07-01,2022-04-06,Church_58,{'Adpdx_Migration_Id__c': '564'},{'Adpdx_Migration_Id__c': 'Church_58'},True,2453,49
2452,Pastoral Year,True,,2019-08-15,2020-05-15,Church_61,{'Adpdx_Migration_Id__c': '531'},{'Adpdx_Migration_Id__c': 'Church_61'},True,2452,49
2451,Parochial Vicar,True,,2021-07-01,2021-08-29,Church_57,{'Adpdx_Migration_Id__c': '531'},{'Adpdx_Migration_Id__c': 'Church_57'},True,2451,49
2450,Parochial Vicar,True,,2021-07-01,2021-08-29,Church_60,{'Adpdx_Migration_Id__c': '531'},{'Adpdx_Migration_Id__c': 'Church_60'},True,2450,49
2449,Parochial Vicar,True,,2021-07-01,2021-08-29,Church_51,{'Adpdx_Migration_Id__c': '531'},{'Adpdx_Migration_Id__c': 'Church_51'},True,2449,49
2448,Parochial Vicar,True,,2021-07-01,2021-08-29,Church_141,{'Adpdx_Migration_Id__c': '531'},{'Adpdx_Migration_Id__c': 'Church_141'},True,2448,49
2447,Parochial Vicar,True,,2021-07-01,2022-06-30,Church_15,{'Adpdx_Migration_Id__c': '535'},{'Adpdx_Migration_Id__c': 'Church_15'},True,2447,49
2446,Parochial Vicar,True,,2021-07-01,2022-06-30,Church_119,{'Adpdx_Migration_Id__c': '535'},{'Adpdx_Migration_Id__c': 'Church_119'},True,2446,49
2445,Parochial Vicar,True,,2021-07-01,2022-06-30,Church_42,{'Adpdx_Migration_Id__c': '535'},{'Adpdx_Migration_Id__c': 'Church_42'},True,2445,49
2444,Parochial Vicar,True,,2021-07-01,2023-06-30,Church_145,{'Adpdx_Migration_Id__c': '803'},{'Adpdx_Migration_Id__c': 'Church_145'},True,2444,49
2437,Pastor,True,,2021-07-01,,Church_74,{'Adpdx_Migration_Id__c': '557'},{'Adpdx_Migration_Id__c': 'Church_74'},True,2437,49
2436,Pastor,True,,2021-07-01,,Church_8,{'Adpdx_Migration_Id__c': '557'},{'Adpdx_Migration_Id__c': 'Church_8'},True,2436,49
2435,Pastor,True,,2021-07-01,,Church_108,{'Adpdx_Migration_Id__c': '860'},{'Adpdx_Migration_Id__c': 'Church_108'},True,2435,49
2434,Pastor,True,,2021-07-01,,Church_1,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Church_1'},True,2434,49
2433,Administrator,True,,2021-07-01,2022-06-30,Church_100,{'Adpdx_Migration_Id__c': '664'},{'Adpdx_Migration_Id__c': 'Church_100'},True,2433,49
2432,Administrator,True,,2021-07-01,2022-06-30,Church_123,{'Adpdx_Migration_Id__c': '838'},{'Adpdx_Migration_Id__c': 'Church_123'},True,2432,49
2431,Administrator,True,,2021-07-01,2023-06-30,Church_137,{'Adpdx_Migration_Id__c': '1610'},{'Adpdx_Migration_Id__c': 'Church_137'},True,2431,49
2428,Parochial Vicar,True,,2021-07-01,2023-06-30,Church_59,{'Adpdx_Migration_Id__c': '2737'},{'Adpdx_Migration_Id__c': 'Church_59'},True,2428,49
2427,Business Manager,,,2021-05-01,,Church_141,{'Adpdx_Migration_Id__c': '2743'},{'Adpdx_Migration_Id__c': 'Church_141'},True,2427,49
2426,Guest Master,,,2021-06-01,,Religious_4,{'Adpdx_Migration_Id__c': '814'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,2426,49
2423,Parochial Vicar,True,,2018-10-20,2021-08-15,Church_46,{'Adpdx_Migration_Id__c': '1566'},{'Adpdx_Migration_Id__c': 'Church_46'},True,2423,49
2422,Institute for Priestly Formation,,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '1560'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2422,49
2421,Summer Assignment,,,2021-06-01,2021-08-31,Church_109,{'Adpdx_Migration_Id__c': '1596'},{'Adpdx_Migration_Id__c': 'Church_109'},True,2421,49
2420,Institute for Priestly Formation,True,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '541'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2420,49
2419,Institute for Priestly Formation,,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '1559'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2419,49
2418,Summer Assignment Prep for PNAC,True,,2021-06-01,2021-07-31,Organization_22,{'Adpdx_Migration_Id__c': '1593'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2418,49
2417,Summer Assignment,True,,2021-06-01,2021-08-31,Church_76,{'Adpdx_Migration_Id__c': '1594'},{'Adpdx_Migration_Id__c': 'Church_76'},True,2417,49
2416,Summer Assignment,,,2021-06-01,2021-08-31,Church_104,{'Adpdx_Migration_Id__c': '2069'},{'Adpdx_Migration_Id__c': 'Church_104'},True,2416,49
2415,Summer Assignment,True,,2021-06-01,2021-08-31,Church_61,{'Adpdx_Migration_Id__c': '1590'},{'Adpdx_Migration_Id__c': 'Church_61'},True,2415,49
2414,Summer Assignment,True,,2021-06-01,2021-07-31,Church_61,{'Adpdx_Migration_Id__c': '2027'},{'Adpdx_Migration_Id__c': 'Church_61'},True,2414,49
2413,Institute for Priestly Formation,True,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '547'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2413,49
2412,Summer Assignment,True,,2021-06-01,2021-08-31,Church_101,{'Adpdx_Migration_Id__c': '546'},{'Adpdx_Migration_Id__c': 'Church_101'},True,2412,49
2411,Summer Assignment,True,,2021-06-01,2021-08-31,Church_5,{'Adpdx_Migration_Id__c': '527'},{'Adpdx_Migration_Id__c': 'Church_5'},True,2411,49
2410,Summer Assignment,True,,2021-06-01,2021-07-31,Church_9,{'Adpdx_Migration_Id__c': '1598'},{'Adpdx_Migration_Id__c': 'Church_9'},True,2410,49
2409,Summer Assignment,,,2021-06-01,2021-08-31,Church_101,{'Adpdx_Migration_Id__c': '1591'},{'Adpdx_Migration_Id__c': 'Church_101'},True,2409,49
2408,Institute for Priestly Formation,,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '1555'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2408,49
2406,Institute for Priestly Formation,True,,2021-06-01,2021-08-31,Organization_22,{'Adpdx_Migration_Id__c': '1595'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,2406,49
2405,Visiting Priest,True,,2021-05-01,,Church_83,{'Adpdx_Migration_Id__c': '1252'},{'Adpdx_Migration_Id__c': 'Church_83'},True,2405,49
2404,Visiting Priest,True,,2021-05-01,2023-06-30,Church_83,{'Adpdx_Migration_Id__c': '2740'},{'Adpdx_Migration_Id__c': 'Church_83'},True,2404,49
2401,Pastor,True,,2022-01-01,,Church_96,{'Adpdx_Migration_Id__c': '2736'},{'Adpdx_Migration_Id__c': 'Church_96'},True,2401,49
2400,Chaplain,True,,2020-03-01,,Organization_4,{'Adpdx_Migration_Id__c': '151'},{'Adpdx_Migration_Id__c': 'Organization_4'},True,2400,49
2398,Special Assignment,True,,2021-03-01,,Organization_21,{'Adpdx_Migration_Id__c': '665'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,2398,49
2396,Deacon,True,,2021-05-01,,Church_127,{'Adpdx_Migration_Id__c': '154'},{'Adpdx_Migration_Id__c': 'Church_127'},True,2396,49
2395,Provincial,,,2021-07-01,,Religious_1,{'Adpdx_Migration_Id__c': '2741'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,2395,49
2394,Visiting Priest,True,,2021-05-01,2023-06-30,Church_83,{'Adpdx_Migration_Id__c': '1027'},{'Adpdx_Migration_Id__c': 'Church_83'},True,2394,49
2393,Parochial Vicar,,,2009-03-23,2013-06-30,Church_83,{'Adpdx_Migration_Id__c': '1027'},{'Adpdx_Migration_Id__c': 'Church_83'},True,2393,49
2392,Religious Education Assistant,,,,,Church_1,{'Adpdx_Migration_Id__c': '2739'},{'Adpdx_Migration_Id__c': 'Church_1'},True,2392,49
2391,Visitor,True,,2021-03-25,2021-06-30,Church_31,{'Adpdx_Migration_Id__c': '1580'},{'Adpdx_Migration_Id__c': 'Church_31'},True,2391,49
2388,"Continuing Education for Clergy Board, Cohort II",True,,2020-10-01,2023-10-01,Organization_21,{'Adpdx_Migration_Id__c': '681'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,2388,49
2387,Executive Assistant to the President-Rector,,,,,School_57,{'Adpdx_Migration_Id__c': '2730'},{'Adpdx_Migration_Id__c': 'School_57'},True,2387,49
2384,Administrator,True,,2021-02-24,,Church_69,{'Adpdx_Migration_Id__c': '888'},{'Adpdx_Migration_Id__c': 'Church_69'},True,2384,49
2383,Professor,,,2006-07-01,2012-07-01,School_56,{'Adpdx_Migration_Id__c': '1175'},{'Adpdx_Migration_Id__c': 'School_56'},True,2383,49
2380,Parochial Vicar,True,,2021-01-19,2023-02-23,Church_79,{'Adpdx_Migration_Id__c': '931'},{'Adpdx_Migration_Id__c': 'Church_79'},True,2380,49
2379,Director of Province Properties for the North,,,2019-07-01,,Organization_55,{'Adpdx_Migration_Id__c': '1025'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2379,49
2375,Provincial Assistant for Pastoral and Spiritual Ministries,,,2016-05-01,,Organization_55,{'Adpdx_Migration_Id__c': '598'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2375,49
2373,Socius,,,2015-01-01,2019-08-01,Organization_55,{'Adpdx_Migration_Id__c': '754'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2373,49
2372,Provincial Assistant for Mission Integration and Spiritual Ministries,,,2014-08-01,2021-06-18,Organization_55,{'Adpdx_Migration_Id__c': '754'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2372,49
2371,Assistant for Secondary and Pre-secondary Education,,,2012-08-01,2019-07-31,Organization_55,{'Adpdx_Migration_Id__c': '763'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2371,49
2370,Provincial Assistant for Higher Education,,,2018-07-01,,Organization_55,{'Adpdx_Migration_Id__c': '2021'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2370,49
2369,Provincial Delegate for Formation,,,2017-01-01,2021-07-31,Organization_55,{'Adpdx_Migration_Id__c': '897'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2369,49
2367,Provincial,,,2014-05-02,2021-06-30,Organization_55,{'Adpdx_Migration_Id__c': '840'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2367,49
2366,Socius,,,2019-08-01,,Organization_55,{'Adpdx_Migration_Id__c': '763'},{'Adpdx_Migration_Id__c': 'Organization_55'},True,2366,49
2365,Superior,,,,2022-07-31,Religious_1,{'Adpdx_Migration_Id__c': '897'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,2365,49
2361,In Service,,,,,Organization_14,{'Adpdx_Migration_Id__c': '668'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,2361,49
2358,Rector,,,2020-08-01,2021-12-23,Religious_27,{'Adpdx_Migration_Id__c': '2074'},{'Adpdx_Migration_Id__c': 'Religious_27'},True,2358,49
2350,Vicar General,,,,,Religious_53,{'Adpdx_Migration_Id__c': '2726'},{'Adpdx_Migration_Id__c': 'Religious_53'},True,2350,49
2348,In Service,,,,,Organization_14,{'Adpdx_Migration_Id__c': '2443'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,2348,49
2346,Superior,,,,2021-08-20,Religious_33,{'Adpdx_Migration_Id__c': '2531'},{'Adpdx_Migration_Id__c': 'Religious_33'},True,2346,49
2344,Monastery Administrator,,,,,Religious_31,{'Adpdx_Migration_Id__c': '2533'},{'Adpdx_Migration_Id__c': 'Religious_31'},True,2344,49
2343,Provincial Vicar,,,,2021-07-28,Religious_8,{'Adpdx_Migration_Id__c': '1521'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,2343,49
2341,Superior,,,2017-07-31,2021-11-30,Religious_13,{'Adpdx_Migration_Id__c': '997'},{'Adpdx_Migration_Id__c': 'Religious_13'},True,2341,49
2340,Loyola Jesuit Center Manager,,,,2022-07-31,Religious_1,{'Adpdx_Migration_Id__c': '2002'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,2340,49
2322,General Counsel,,,,,Religious_53,{'Adpdx_Migration_Id__c': '2718'},{'Adpdx_Migration_Id__c': 'Religious_53'},True,2322,49
2255,Transferred out,,,,2021-09-30,Religious_46,{'Adpdx_Migration_Id__c': '1881'},{'Adpdx_Migration_Id__c': 'Religious_46'},True,2255,49
2231,Interim Risk Manager,,,,2020-09-30,Organization_1,{'Adpdx_Migration_Id__c': '1472'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,2231,49
2220,Oblate Director,,,,,Religious_31,{'Adpdx_Migration_Id__c': '2627'},{'Adpdx_Migration_Id__c': 'Religious_31'},True,2220,49
2134,In Service,,,,2021-08-20,Organization_14,{'Adpdx_Migration_Id__c': '2531'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,2134,49
2130,Admin Assistant,,,,,Church_114,{'Adpdx_Migration_Id__c': '2549'},{'Adpdx_Migration_Id__c': 'Church_114'},True,2130,49
2129,Bookkeeper,,,,,Church_114,{'Adpdx_Migration_Id__c': '2548'},{'Adpdx_Migration_Id__c': 'Church_114'},True,2129,49
2128,Development Director,,,,,Church_114,{'Adpdx_Migration_Id__c': '2547'},{'Adpdx_Migration_Id__c': 'Church_114'},True,2128,49
2127,Business Manager,,,,,Church_114,{'Adpdx_Migration_Id__c': '2546'},{'Adpdx_Migration_Id__c': 'Church_114'},True,2127,49
2126,Religious Education,,,,,Church_114,{'Adpdx_Migration_Id__c': '2545'},{'Adpdx_Migration_Id__c': 'Church_114'},True,2126,49
2120,Transferred out,,,,2021-01-31,Religious_10,{'Adpdx_Migration_Id__c': '2540'},{'Adpdx_Migration_Id__c': 'Religious_10'},True,2120,49
2092,TRANSFERRED OUT,,,,2021-06-30,Religious_10,{'Adpdx_Migration_Id__c': '2513'},{'Adpdx_Migration_Id__c': 'Religious_10'},True,2092,49
2084,General Counsel,,,,,Religious_53,{'Adpdx_Migration_Id__c': '2504'},{'Adpdx_Migration_Id__c': 'Religious_53'},True,2084,49
2057,Professor,,,,,School_56,{'Adpdx_Migration_Id__c': '2480'},{'Adpdx_Migration_Id__c': 'School_56'},True,2057,49
2051,Transferred out,,,,2021-05-24,Religious_47,{'Adpdx_Migration_Id__c': '2475'},{'Adpdx_Migration_Id__c': 'Religious_47'},True,2051,49
2043,Assistant Prioress,,,,,Religious_31,{'Adpdx_Migration_Id__c': '2468'},{'Adpdx_Migration_Id__c': 'Religious_31'},True,2043,49
2019,Development Coordinator,,,,,Religious_31,{'Adpdx_Migration_Id__c': '2376'},{'Adpdx_Migration_Id__c': 'Religious_31'},True,2019,49
1994,Provincial Vicar,,,2018-10-20,2021-07-28,Religious_8,{'Adpdx_Migration_Id__c': '1566'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,1994,49
1983,Deacon,,,2021-01-11,2021-05-30,Church_83,{'Adpdx_Migration_Id__c': '2098'},{'Adpdx_Migration_Id__c': 'Church_83'},True,1983,49
1982,Prior,,,,,Religious_2,{'Adpdx_Migration_Id__c': '615'},{'Adpdx_Migration_Id__c': 'Religious_2'},True,1982,49
1981,Novice Master,,,,,Religious_56,{'Adpdx_Migration_Id__c': '2023'},{'Adpdx_Migration_Id__c': 'Religious_56'},True,1981,49
1967,Campus Ministry,,,,,School_56,{'Adpdx_Migration_Id__c': '723'},{'Adpdx_Migration_Id__c': 'School_56'},True,1967,49
1950,Superintendent of Schools,,,,2019-06-30,Organization_1,{'Adpdx_Migration_Id__c': '1462'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1950,49
1945,Sub Prior,,,2021-01-11,2021-08-01,Religious_17,{'Adpdx_Migration_Id__c': '2306'},{'Adpdx_Migration_Id__c': 'Religious_17'},True,1945,49
1939,"Archives & Artifacts, Archives Researcher",,,1999-07-01,2012-07-01,School_56,{'Adpdx_Migration_Id__c': '815'},{'Adpdx_Migration_Id__c': 'School_56'},True,1939,49
1936,Prior,,,,,Religious_56,{'Adpdx_Migration_Id__c': '558'},{'Adpdx_Migration_Id__c': 'Religious_56'},True,1936,49
1933,Maintenance,,,,1900-01-01,Church_92,{'Adpdx_Migration_Id__c': '2399'},{'Adpdx_Migration_Id__c': 'Church_92'},True,1933,49
1932,Maintenance/Janitor,,,,2023-01-01,Church_90,{'Adpdx_Migration_Id__c': '2398'},{'Adpdx_Migration_Id__c': 'Church_90'},True,1932,49
1931,Caretaker,,,,,Church_86,{'Adpdx_Migration_Id__c': '2397'},{'Adpdx_Migration_Id__c': 'Church_86'},True,1931,49
1930,Church Custodian,,,,,Church_84,{'Adpdx_Migration_Id__c': '2396'},{'Adpdx_Migration_Id__c': 'Church_84'},True,1930,49
1929,Janitor,,,,,Church_84,{'Adpdx_Migration_Id__c': '2395'},{'Adpdx_Migration_Id__c': 'Church_84'},True,1929,49
1928,Cantor,,,,,Church_84,{'Adpdx_Migration_Id__c': '2394'},{'Adpdx_Migration_Id__c': 'Church_84'},True,1928,49
1927,Building Maintenance,,,,,Church_80,{'Adpdx_Migration_Id__c': '2393'},{'Adpdx_Migration_Id__c': 'Church_80'},True,1927,49
1926,Bulletin/Website Editor,,,,1900-01-01,Church_154,{'Adpdx_Migration_Id__c': '2392'},{'Adpdx_Migration_Id__c': 'Church_154'},True,1926,49
1925,Custodian,,,,2023-01-01,Church_154,{'Adpdx_Migration_Id__c': '2391'},{'Adpdx_Migration_Id__c': 'Church_154'},True,1925,49
1924,Assistant Director of Religious Education,,,,,Church_154,{'Adpdx_Migration_Id__c': '2390'},{'Adpdx_Migration_Id__c': 'Church_154'},True,1924,49
1923,Facilities Manager/Cemetery Director,,,,,Church_154,{'Adpdx_Migration_Id__c': '2389'},{'Adpdx_Migration_Id__c': 'Church_154'},True,1923,49
1922,Building Maintenance,,,,,Church_151,{'Adpdx_Migration_Id__c': '2388'},{'Adpdx_Migration_Id__c': 'Church_151'},True,1922,49
1921,Maintenance,,,,,Church_143,{'Adpdx_Migration_Id__c': '2380'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1921,49
1920,Liturgy Coordinator,,,,1900-01-01,Church_143,{'Adpdx_Migration_Id__c': '1924'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1920,49
1919,Youth Coordinator,,,,1900-01-01,Church_143,{'Adpdx_Migration_Id__c': '2224'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1919,49
1918,Religious Education Coordinator,,,,2023-01-01,Church_143,{'Adpdx_Migration_Id__c': '1922'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1918,49
1917,Office Manager,,,,,Church_143,{'Adpdx_Migration_Id__c': '1925'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1917,49
1916,Business Manager,,,,2022-06-01,Church_143,{'Adpdx_Migration_Id__c': '1927'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1916,49
1915,Facilities Supervisor,,,,,Church_147,{'Adpdx_Migration_Id__c': '2387'},{'Adpdx_Migration_Id__c': 'Church_147'},True,1915,49
1914,Facilities Manager,,,,2023-01-01,Church_141,{'Adpdx_Migration_Id__c': '2386'},{'Adpdx_Migration_Id__c': 'Church_141'},True,1914,49
1909,Office Manager,,,,,Church_128,{'Adpdx_Migration_Id__c': '1943'},{'Adpdx_Migration_Id__c': 'Church_128'},True,1909,49
